Subject,Trial_Index,True_Class_ID,True_Class,Raw_Prediction,Raw_Predicted_Class,Clean_Prediction,Clean_Predicted_Class,Raw_Margin,Clean_Margin,Delta_Margin,Raw_Correct,Clean_Correct,Raw_Competitor,Clean_Competitor,Raw_Status,Clean_Status,Outcome_Transition
A02,251,3,Tongue,0,Left_Hand,3,Tongue,-0.203274667263031,0.20654189586639404,0.40981656312942505,False,True,0,1,Incorrect,Correct,Incorrect_to_Correct
A02,252,3,Tongue,2,Feet,3,Tongue,-0.0386430025100708,0.06258952617645264,0.10123252868652344,False,True,2,2,Incorrect,Correct,Incorrect_to_Correct
A02,253,1,Right_Hand,3,Tongue,3,Tongue,-0.2317073941230774,-0.3101223111152649,-0.0784149169921875,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,254,1,Right_Hand,0,Left_Hand,3,Tongue,-0.016106409952044487,-0.04204215854406357,-0.02593574859201908,False,False,0,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,255,1,Right_Hand,3,Tongue,3,Tongue,-0.20405764877796173,-0.35099416971206665,-0.14693652093410492,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,256,1,Right_Hand,2,Feet,3,Tongue,-0.03182654827833176,-0.20892751216888428,-0.17710096389055252,False,False,2,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,257,3,Tongue,3,Tongue,3,Tongue,0.16733525693416595,0.33980071544647217,0.1724654585123062,True,True,1,1,Correct,Correct,Correct_to_Correct
A02,258,3,Tongue,0,Left_Hand,0,Left_Hand,-0.3754574656486511,-0.12602078914642334,0.24943667650222778,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,259,2,Feet,3,Tongue,3,Tongue,-0.6654727458953857,-0.6665854454040527,-0.0011126995086669922,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,260,3,Tongue,0,Left_Hand,0,Left_Hand,-1.3392616510391235,-0.775945246219635,0.5633164048194885,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,261,0,Left_Hand,2,Feet,1,Right_Hand,-0.5461171269416809,-0.4975748658180237,0.04854226112365723,False,False,2,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,262,1,Right_Hand,2,Feet,2,Feet,-0.11190498620271683,-0.3187772035598755,-0.20687221735715866,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,263,2,Feet,3,Tongue,3,Tongue,-0.30582138895988464,-0.3236151933670044,-0.01779380440711975,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,264,1,Right_Hand,2,Feet,2,Feet,-0.8650648593902588,-0.6598998308181763,0.20516502857208252,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,265,0,Left_Hand,1,Right_Hand,3,Tongue,-0.04286852106451988,-0.39767587184906006,-0.3548073507845402,False,False,1,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,266,3,Tongue,1,Right_Hand,1,Right_Hand,-0.3920927345752716,-0.09844718128442764,0.29364555329084396,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,267,0,Left_Hand,0,Left_Hand,3,Tongue,0.05198153853416443,-0.26388999819755554,-0.31587153673171997,True,False,3,3,Correct,Incorrect,Correct_to_Incorrect
A02,268,3,Tongue,2,Feet,3,Tongue,-0.1188351958990097,0.0698196068406105,0.1886548027396202,False,True,2,2,Incorrect,Correct,Incorrect_to_Correct
A02,269,0,Left_Hand,2,Feet,2,Feet,-0.18722966313362122,-0.4412943124771118,-0.2540646493434906,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,270,0,Left_Hand,3,Tongue,3,Tongue,-0.20035123825073242,-0.5798807144165039,-0.3795294761657715,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,271,0,Left_Hand,1,Right_Hand,3,Tongue,-0.7479315996170044,-0.7767685651779175,-0.028836965560913086,False,False,1,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,272,0,Left_Hand,3,Tongue,3,Tongue,-1.1601344347000122,-1.3431830406188965,-0.18304860591888428,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,273,2,Feet,1,Right_Hand,1,Right_Hand,-0.5009118318557739,-0.2915971577167511,0.20931467413902283,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,274,3,Tongue,3,Tongue,3,Tongue,0.27055734395980835,0.5028361082077026,0.2322787642478943,True,True,1,1,Correct,Correct,Correct_to_Correct
A02,275,1,Right_Hand,3,Tongue,2,Feet,-0.049271561205387115,-0.1788385957479477,-0.12956703454256058,False,False,3,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,276,2,Feet,3,Tongue,2,Feet,-0.05747539550065994,0.010487407445907593,0.06796280294656754,False,True,3,3,Incorrect,Correct,Incorrect_to_Correct
A02,277,2,Feet,2,Feet,2,Feet,0.17662346363067627,0.1299077421426773,-0.04671572148799896,True,True,3,3,Correct,Correct,Correct_to_Correct
A02,278,2,Feet,2,Feet,2,Feet,0.13210156559944153,0.050477221608161926,-0.0816243439912796,True,True,3,3,Correct,Correct,Correct_to_Correct
A02,279,3,Tongue,3,Tongue,3,Tongue,0.0010696426033973694,0.22035503387451172,0.21928539127111435,True,True,1,1,Correct,Correct,Correct_to_Correct
A02,280,2,Feet,0,Left_Hand,2,Feet,-0.04190874099731445,0.05143388733267784,0.0933426283299923,False,True,0,3,Incorrect,Correct,Incorrect_to_Correct
A02,281,0,Left_Hand,3,Tongue,3,Tongue,-0.7696582078933716,-0.8168125748634338,-0.047154366970062256,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A02,282,2,Feet,2,Feet,2,Feet,0.6307284832000732,0.7223528623580933,0.09162437915802002,True,True,0,3,Correct,Correct,Correct_to_Correct
A03,0,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.9331247806549072,0.9041483998298645,-0.028976380825042725,True,True,1,1,Correct,Correct,Correct_to_Correct
A03,1,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.39226675033569336,-0.45026886463165283,-0.05800211429595947,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,2,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.2445074319839478,1.7620389461517334,0.5175315141677856,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,3,1,Right_Hand,2,Feet,2,Feet,-0.6993222236633301,-0.041983962059020996,0.6573382616043091,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,4,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.251511573791504,1.6605329513549805,0.40902137756347656,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,5,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.42478251457214355,-0.4320436716079712,-0.007261157035827637,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,6,2,Feet,0,Left_Hand,0,Left_Hand,-1.9876083135604858,-2.374204635620117,-0.38659632205963135,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,7,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.24468523263931274,-0.28901219367980957,-0.044326961040496826,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,8,3,Tongue,0,Left_Hand,0,Left_Hand,-1.2647302150726318,-1.6207444667816162,-0.3560142517089844,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,9,2,Feet,3,Tongue,3,Tongue,-1.2354837656021118,-1.143278956413269,0.09220480918884277,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,10,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.782352864742279,0.6172423362731934,-0.1651105284690857,True,True,0,0,Correct,Correct,Correct_to_Correct
A03,11,0,Left_Hand,2,Feet,0,Left_Hand,-0.11305546760559082,0.36044079065322876,0.4734962582588196,False,True,2,2,Incorrect,Correct,Incorrect_to_Correct
A03,12,3,Tongue,3,Tongue,3,Tongue,1.7827003002166748,1.3754454851150513,-0.40725481510162354,True,True,1,1,Correct,Correct,Correct_to_Correct
A03,13,3,Tongue,3,Tongue,3,Tongue,2.069659948348999,2.3476498126983643,0.27798986434936523,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,14,3,Tongue,3,Tongue,3,Tongue,2.320566415786743,2.260200023651123,-0.06036639213562012,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,15,3,Tongue,3,Tongue,3,Tongue,1.1155673265457153,0.3964806795120239,-0.7190866470336914,True,True,0,0,Correct,Correct,Correct_to_Correct
A03,16,3,Tongue,1,Right_Hand,1,Right_Hand,-2.4174797534942627,-2.273575782775879,0.1439039707183838,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,17,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.9941120147705078,0.9692503213882446,-0.024861693382263184,True,True,2,1,Correct,Correct,Correct_to_Correct
A03,18,2,Feet,0,Left_Hand,0,Left_Hand,-1.6336451768875122,-2.1563775539398193,-0.5227323770523071,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,19,1,Right_Hand,1,Right_Hand,1,Right_Hand,2.091245651245117,1.7570700645446777,-0.33417558670043945,True,True,0,0,Correct,Correct,Correct_to_Correct
A03,20,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.9687995910644531,2.535407066345215,0.5666074752807617,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,21,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.29924559593200684,0.5323415994644165,0.23309600353240967,True,True,1,1,Correct,Correct,Correct_to_Correct
A03,22,2,Feet,1,Right_Hand,1,Right_Hand,-1.0326942205429077,-1.1978172063827515,-0.16512298583984375,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,23,3,Tongue,3,Tongue,3,Tongue,2.0052642822265625,2.294957160949707,0.28969287872314453,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,24,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.3862969875335693,1.4735547304153442,0.0872577428817749,True,True,1,1,Correct,Correct,Correct_to_Correct
A03,25,2,Feet,1,Right_Hand,1,Right_Hand,-0.3912741541862488,-0.5824819207191467,-0.19120776653289795,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,26,2,Feet,2,Feet,0,Left_Hand,0.30672574043273926,-0.014475375413894653,-0.3212011158466339,True,False,1,0,Correct,Incorrect,Correct_to_Incorrect
A03,27,2,Feet,1,Right_Hand,1,Right_Hand,-2.4495856761932373,-2.5388662815093994,-0.08928060531616211,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,28,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.12845641374588013,0.660390317440033,0.5319339036941528,True,True,1,1,Correct,Correct,Correct_to_Correct
A03,29,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.77433180809021,0.6525347232818604,-0.12179708480834961,True,True,0,0,Correct,Correct,Correct_to_Correct
A03,30,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.3265613317489624,1.4563732147216797,0.12981188297271729,True,True,1,1,Correct,Correct,Correct_to_Correct
A03,31,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.5734545588493347,-0.6642993688583374,-0.09084481000900269,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,32,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.110564947128296,0.5766472220420837,-0.5339177250862122,True,True,0,0,Correct,Correct,Correct_to_Correct
A03,33,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.545427083969116,3.2214481830596924,0.6760210990905762,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,34,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.27825039625167847,0.08245521783828735,-0.1957951784133911,True,True,0,0,Correct,Correct,Correct_to_Correct
A03,35,2,Feet,2,Feet,0,Left_Hand,0.19543981552124023,-0.25971657037734985,-0.4551563858985901,True,False,0,0,Correct,Incorrect,Correct_to_Incorrect
A03,36,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.22540146112442017,0.21326124668121338,-0.012140214443206787,True,True,0,0,Correct,Correct,Correct_to_Correct
A03,37,2,Feet,3,Tongue,3,Tongue,-1.239210605621338,-1.0640321969985962,0.1751784086227417,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,38,2,Feet,1,Right_Hand,1,Right_Hand,-0.8356282114982605,-1.3556275367736816,-0.5199993252754211,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,39,3,Tongue,3,Tongue,3,Tongue,1.0204825401306152,1.0673251152038574,0.04684257507324219,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,40,2,Feet,2,Feet,2,Feet,0.357281357049942,0.3233763873577118,-0.033904969692230225,True,True,3,3,Correct,Correct,Correct_to_Correct
A03,41,2,Feet,0,Left_Hand,0,Left_Hand,-1.050779938697815,-1.3958115577697754,-0.34503161907196045,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,42,3,Tongue,3,Tongue,3,Tongue,1.77988862991333,1.7106680870056152,-0.06922054290771484,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,43,3,Tongue,3,Tongue,3,Tongue,2.078540563583374,1.8255587816238403,-0.2529817819595337,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,44,3,Tongue,3,Tongue,3,Tongue,1.078612208366394,0.40677502751350403,-0.67183718085289,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,45,3,Tongue,2,Feet,2,Feet,-1.5517444610595703,-1.6213818788528442,-0.06963741779327393,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,46,3,Tongue,0,Left_Hand,0,Left_Hand,-2.9545769691467285,-3.2640304565429688,-0.30945348739624023,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,47,2,Feet,0,Left_Hand,0,Left_Hand,-1.4335132837295532,-1.4840151071548462,-0.05050182342529297,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,48,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.8004133105278015,-0.9867610335350037,-0.18634772300720215,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,49,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.519167900085449,2.640653371810913,0.12148547172546387,True,True,1,1,Correct,Correct,Correct_to_Correct
A03,50,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.4170560836791992,0.19453859329223633,-0.2225174903869629,True,True,0,0,Correct,Correct,Correct_to_Correct
A03,51,2,Feet,0,Left_Hand,0,Left_Hand,-0.42681291699409485,-0.646680474281311,-0.2198675572872162,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,52,1,Right_Hand,1,Right_Hand,1,Right_Hand,2.386392116546631,2.2712364196777344,-0.11515569686889648,True,True,0,0,Correct,Correct,Correct_to_Correct
A03,53,2,Feet,0,Left_Hand,0,Left_Hand,-0.8933632373809814,-0.7630651593208313,0.13029807806015015,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,54,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.8910901546478271,0.7694504261016846,-0.12163972854614258,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,55,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.2866275310516357,1.3261735439300537,0.03954601287841797,True,True,1,2,Correct,Correct,Correct_to_Correct
A03,56,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.5760153532028198,1.9356921911239624,0.3596768379211426,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,57,3,Tongue,3,Tongue,3,Tongue,0.3752080202102661,0.010750412940979004,-0.3644576072692871,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,58,1,Right_Hand,0,Left_Hand,0,Left_Hand,-0.2033860683441162,-0.3375248908996582,-0.134138822555542,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,59,1,Right_Hand,1,Right_Hand,1,Right_Hand,2.106886148452759,1.7138417959213257,-0.3930443525314331,True,True,0,0,Correct,Correct,Correct_to_Correct
A03,60,0,Left_Hand,1,Right_Hand,1,Right_Hand,-0.8803161382675171,-0.5682066679000854,0.31210947036743164,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,61,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.8170077800750732,2.042231559753418,0.22522377967834473,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,62,2,Feet,1,Right_Hand,0,Left_Hand,-0.11883358657360077,-0.20010524988174438,-0.08127166330814362,False,False,1,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,63,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.75614333152771,2.219496488571167,0.46335315704345703,True,True,1,1,Correct,Correct,Correct_to_Correct
A03,64,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.7106881141662598,1.1464924812316895,0.4358043670654297,True,True,3,3,Correct,Correct,Correct_to_Correct
A03,65,3,Tongue,1,Right_Hand,1,Right_Hand,-1.3732331991195679,-1.4406275749206543,-0.06739437580108643,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,66,3,Tongue,3,Tongue,3,Tongue,0.7907472848892212,0.6629762053489685,-0.12777107954025269,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,67,2,Feet,0,Left_Hand,0,Left_Hand,-1.1937682628631592,-1.178199291229248,0.015568971633911133,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,68,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.6973240375518799,1.8902400732040405,0.19291603565216064,True,True,1,2,Correct,Correct,Correct_to_Correct
A03,69,3,Tongue,3,Tongue,3,Tongue,1.81565260887146,1.6342554092407227,-0.1813971996307373,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,70,3,Tongue,3,Tongue,1,Right_Hand,0.14361637830734253,-0.13105273246765137,-0.2746691107749939,True,False,1,1,Correct,Incorrect,Correct_to_Incorrect
A03,71,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.5508508682250977,1.5562106370925903,0.005359768867492676,True,True,0,0,Correct,Correct,Correct_to_Correct
A03,72,3,Tongue,3,Tongue,3,Tongue,1.6711925268173218,1.2713239192962646,-0.39986860752105713,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,73,3,Tongue,3,Tongue,3,Tongue,1.8564189672470093,1.804396629333496,-0.052022337913513184,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,74,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.9511648416519165,2.052846670150757,0.10168182849884033,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,75,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.9564414024353027,3.1605944633483887,0.20415306091308594,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,76,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.1115503311157227,1.1728612184524536,0.06131088733673096,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,77,2,Feet,3,Tongue,1,Right_Hand,-0.4542202055454254,-0.47225990891456604,-0.018039703369140625,False,False,3,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,78,2,Feet,1,Right_Hand,1,Right_Hand,-0.5595102906227112,-0.6314342617988586,-0.07192397117614746,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,79,2,Feet,0,Left_Hand,0,Left_Hand,-0.9883174300193787,-1.0693178176879883,-0.08100038766860962,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,80,3,Tongue,3,Tongue,3,Tongue,0.21070480346679688,0.5884037613868713,0.37769895792007446,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,81,2,Feet,3,Tongue,3,Tongue,-1.7509655952453613,-1.0562633275985718,0.6947022676467896,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,82,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.3834948539733887,1.6247062683105469,0.2412114143371582,True,True,1,1,Correct,Correct,Correct_to_Correct
A03,83,3,Tongue,3,Tongue,3,Tongue,2.364032030105591,2.267569065093994,-0.09646296501159668,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,84,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.3629615306854248,1.5940901041030884,0.23112857341766357,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,85,1,Right_Hand,2,Feet,1,Right_Hand,-0.24359852075576782,0.21312475204467773,0.45672327280044556,False,True,2,2,Incorrect,Correct,Incorrect_to_Correct
A03,86,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.24383077025413513,0.40597081184387207,0.16214004158973694,True,True,2,0,Correct,Correct,Correct_to_Correct
A03,87,2,Feet,1,Right_Hand,1,Right_Hand,-1.2830607891082764,-1.3893665075302124,-0.10630571842193604,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,88,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.2873594760894775,2.3816161155700684,0.09425663948059082,True,True,1,1,Correct,Correct,Correct_to_Correct
A03,89,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.0232807397842407,1.3848021030426025,0.3615213632583618,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,90,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.596803665161133,2.512258291244507,-0.08454537391662598,True,True,1,1,Correct,Correct,Correct_to_Correct
A03,91,3,Tongue,1,Right_Hand,1,Right_Hand,-1.2527811527252197,-1.7058746814727783,-0.4530935287475586,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,92,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.5809975862503052,0.9489381313323975,0.3679405450820923,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,93,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.556023120880127,1.8312721252441406,0.27524900436401367,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,94,2,Feet,3,Tongue,3,Tongue,-0.8908799886703491,-0.7644065022468567,0.12647348642349243,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,95,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.45603084564209,2.607295274734497,0.15126442909240723,True,True,1,1,Correct,Correct,Correct_to_Correct
A03,96,2,Feet,2,Feet,0,Left_Hand,0.23965634405612946,-0.2980067729949951,-0.5376631170511246,True,False,0,0,Correct,Incorrect,Correct_to_Incorrect
A03,97,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.8741236329078674,1.1869747638702393,0.3128511309623718,True,True,0,0,Correct,Correct,Correct_to_Correct
A03,98,3,Tongue,3,Tongue,3,Tongue,2.101473093032837,1.9679126739501953,-0.1335604190826416,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,99,0,Left_Hand,2,Feet,2,Feet,-1.202819585800171,-1.1131519079208374,0.0896676778793335,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,100,2,Feet,3,Tongue,1,Right_Hand,-1.0334651470184326,-1.0343266725540161,-0.0008615255355834961,False,False,3,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,101,2,Feet,3,Tongue,3,Tongue,-1.7391142845153809,-2.013014554977417,-0.27390027046203613,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,102,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.14791607856750488,0.3851522207260132,0.2372361421585083,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,103,2,Feet,3,Tongue,3,Tongue,-3.378007411956787,-3.292755365371704,0.08525204658508301,False,False,3,3,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,104,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.7921735048294067,1.8364578485488892,0.04428434371948242,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,105,3,Tongue,3,Tongue,3,Tongue,0.689929187297821,0.8469182252883911,0.15698903799057007,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,106,3,Tongue,3,Tongue,3,Tongue,1.334863543510437,1.2826309204101562,-0.05223262310028076,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,107,3,Tongue,3,Tongue,3,Tongue,2.788731098175049,2.7517123222351074,-0.037018775939941406,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,108,2,Feet,1,Right_Hand,1,Right_Hand,-0.19661404192447662,-0.7168264389038086,-0.520212396979332,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,109,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.4230276346206665,0.7148651480674744,0.29183751344680786,True,True,1,1,Correct,Correct,Correct_to_Correct
A03,110,3,Tongue,3,Tongue,3,Tongue,1.0720415115356445,1.184913992881775,0.11287248134613037,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,111,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.7116870284080505,0.9413337707519531,0.2296467423439026,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,112,3,Tongue,2,Feet,2,Feet,-0.9642908573150635,-0.7148380279541016,0.24945282936096191,False,False,2,2,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,113,1,Right_Hand,1,Right_Hand,1,Right_Hand,2.3366034030914307,2.5063743591308594,0.1697709560394287,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,114,0,Left_Hand,0,Left_Hand,0,Left_Hand,1.2572109699249268,1.5524892807006836,0.29527831077575684,True,True,2,1,Correct,Correct,Correct_to_Correct
A03,115,2,Feet,0,Left_Hand,0,Left_Hand,-0.6138167977333069,-0.9673759937286377,-0.3535591959953308,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,116,1,Right_Hand,1,Right_Hand,1,Right_Hand,0.8174043893814087,1.2768787145614624,0.4594743251800537,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,117,0,Left_Hand,0,Left_Hand,0,Left_Hand,2.3121163845062256,2.4973630905151367,0.18524670600891113,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,118,2,Feet,1,Right_Hand,1,Right_Hand,-0.9500746726989746,-1.0323258638381958,-0.08225119113922119,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,119,2,Feet,1,Right_Hand,1,Right_Hand,-0.09056997299194336,-0.5721508264541626,-0.48158085346221924,False,False,1,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,120,0,Left_Hand,0,Left_Hand,0,Left_Hand,0.368846595287323,0.5627909898757935,0.19394439458847046,True,True,1,1,Correct,Correct,Correct_to_Correct
A03,121,2,Feet,0,Left_Hand,0,Left_Hand,-0.7575843334197998,-1.300018310546875,-0.5424339771270752,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,122,3,Tongue,0,Left_Hand,0,Left_Hand,-3.8353271484375,-4.241271495819092,-0.4059443473815918,False,False,0,0,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,123,3,Tongue,3,Tongue,3,Tongue,0.7674164772033691,0.7947824597358704,0.02736598253250122,True,True,2,2,Correct,Correct,Correct_to_Correct
A03,124,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.1051145792007446,1.0211143493652344,-0.08400022983551025,True,True,0,0,Correct,Correct,Correct_to_Correct
A03,125,0,Left_Hand,2,Feet,1,Right_Hand,-0.24686434864997864,-0.13978266716003418,0.10708168148994446,False,False,2,1,Incorrect,Incorrect,Incorrect_to_Incorrect
A03,126,1,Right_Hand,1,Right_Hand,1,Right_Hand,1.3442847728729248,1.2764170169830322,-0.06786775588989258,True,True,0,0,Correct,Correct,Correct_to_Correct
